Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.76007E-3,71.56706679,0.817905619,0.081005587,0.702702703,0
2.76213E-3,71.84328008,0.818137222,0.080074488,0.702702703,0
2.76573E-3,72.119853522,0.818540961,0.079143389,0.702702703,0
2.76731E-3,72.396584849,0.81871767,0.078212291,0.702702703,0
2.77365E-3,72.673950063,0.819425407,0.077281192,0.716216216,0
2.81896E-3,72.955845848,0.824403992,0.076350093,0.716216216,0
2.81984E-3,73.237830023,0.824499744,0.075418994,0.716216216,0
2.8307E-3,73.52089992,0.825671658,0.074487896,0.72972973,0
2.84207E-3,73.805106877,0.826890595,0.073556797,0.72972973,0
2.8551E-3,74.090616626,0.828276728,0.072625698,0.72972973,0
2.86348E-3,74.376965086,0.829163212,0.0716946,0.72972973,0
2.87002E-3,74.663967491,0.82985123,0.070763501,0.743243243,0
2.88118E-3,74.952085226,0.831018286,0.069832402,0.743243243,0
2.88493E-3,75.240578641,0.831409584,0.068901304,0.756756757,0
2.88788E-3,75.52936626,0.831715385,0.067970205,0.77027027,0
2.89682E-3,75.819047778,0.832641125,0.067039106,0.77027027,0
2.90847E-3,76.109894966,0.83384067,0.066108007,0.77027027,0
2.91333E-3,76.401228435,0.834338537,0.065176909,0.783783784,0
2.93619E-3,76.694847819,0.836659003,0.06424581,0.783783784,0
2.93657E-3,76.988504766,0.836696861,0.063314711,0.783783784,0
2.93731E-3,77.282235839,0.836771544,0.062383613,0.797297297,0
2.95763E-3,77.577999074,0.838805712,0.061452514,0.797297297,0
2.96526E-3,77.874525154,0.839562751,0.060521415,0.810810811,0
2.96854E-3,78.171379091,0.839887017,0.059590317,0.824324324,0
2.9704E-3,78.468418713,0.840070379,0.058659218,0.837837838,0
2.98201E-3,78.766620213,0.841212959,0.057728119,0.851351351,0
2.98243E-3,79.064863393,0.841253795,0.05679702,0.851351351,0
2.99021E-3,79.662127694,0.842014053,0.054934823,0.864864865,0
3.01152E-3,79.963279956,0.844078156,0.054003724,0.864864865,0
3.02393E-3,80.265673328,0.845267775,0.053072626,0.878378378,0
3.0259E-3,80.568263152,0.845455244,0.052141527,0.878378378,0
3.02852E-3,80.871114695,0.84570464,0.051210428,0.878378378,0
3.02875E-3,81.173990092,0.845727353,0.05027933,0.878378378,0
3.06695E-3,81.480685474,0.849321492,0.049348231,0.878378378,0
3.07873E-3,81.788558084,0.850412149,0.048417132,0.878378378,0
