x,y,species cloglog values
980.0,980.0,0.22304836
981.0,981.0,0.12202452
982.0,982.0,0.19787042
983.0,983.0,0.23992112
984.0,984.0,0.3918422
985.0,985.0,0.40550423
986.0,986.0,0.12747118
987.0,987.0,0.08597975
988.0,988.0,0.71188754
989.0,989.0,0.25691262
990.0,990.0,0.057203438
991.0,991.0,0.02132329
992.0,992.0,0.342511
993.0,993.0,0.8466696
994.0,994.0,0.04686564
995.0,995.0,0.019629445
996.0,996.0,0.6965349
997.0,997.0,0.7240508
998.0,998.0,0.5717127
999.0,999.0,0.345197
1000.0,1000.0,0.18888548
